Year,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
1982,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,139.6,
1982,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.7,
1982,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,133.7,
1982,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129.8,
1982,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128.8,
1982,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130.7,
1982,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124.8,
1982,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143.6,
1982,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126.7,
1982,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128.7,
1982,,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123.8,
1982,,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121.8,
1982,,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118.8,
1982,,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122.8,
1982,,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124.8,
1982,,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.8,
1982,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140.6,
1982,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134.7,
1982,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123.8,
1982,,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,112.9,
1982,,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115.9,
1982,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116.9,
1982,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123.8,
1982,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118.8,
1982,,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114.8,
1982,,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,1,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117.9,
1982,,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123.8,
1982,,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,105,
1982,,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.8,
1982,,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.9,
1982,,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.9,
1982,,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.1,
1982,,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127.7,
1982,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.9,
1982,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,146.5,
1982,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134.7,
1982,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,136.7,
1982,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125.8,
1982,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147.6,
1982,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125.8,
1982,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.8,
1982,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122.8,
1982,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138.6,
1982,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,102,
1982,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,103.3,
1982,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.5,
1982,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,107.9,
1982,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,121.8,
1982,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.9,
1982,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,119.8,
1982,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114.8,
1982,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.9,
1982,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113.9,
1982,,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110.2,
1982,,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,102.4,
1982,,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.8,
1982,,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,105,
1982,,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,79,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,111.9,
1982,,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.1,
1982,,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,111.9,
1982,,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,111.9,
1982,,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127.7,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.8,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,127.7,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123.8,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128.8,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124.8,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110.9,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124.8,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114.8,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,119.8,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115.9,
1982,,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115.9,
1982,,COUNTY,INDIANA,18,WEST CENTRAL,40,CLAY,21,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114.8,
1982,,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124.8,
1982,,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134.7,
1982,,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125.8,
1982,,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.9,
1982,,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,132.7,
1982,,COUNTY,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134.7,
1982,,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130.7,
1982,,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115.9,
1982,,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134.7,
1981,,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.7,
1981,,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
1981,,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,122,
1981,,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.9,
1981,,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110.9,
1981,,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,111.9,
1981,,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,112.9,
1981,,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.8,
1981,,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125,
1981,,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113.9,
1981,,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
1981,,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,112.9,
1981,,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,98.7,
1981,,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.9,
1981,,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,104.9,
1981,,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,123,
1981,,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,79.6,
1981,,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95.8,
1981,,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.8,
1981,,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,103.8,
1981,,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,70.5,
1981,,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,92.7,
1981,,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
1981,,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110.9,
1981,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,118.9,
1981,,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,116,
1981,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,98.7,
1981,,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.9,
1981,,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101.8,
1981,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101.8,
1981,,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,114.9,
1981,,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.9,
1981,,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110.9,
1981,,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,1,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,97.7,
1981,,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.8,
1981,,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90.7,
1981,,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.8,
1981,,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.8,
1981,,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,95.8,
1981,,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90.7,
1981,,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.8,
1981,,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101.8,
1981,,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125,
1981,,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.9,
1981,,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,109.8,
1981,,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,108.8,
1981,,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,120.9,
1981,,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,106.9,
1981,,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,101.8,
1981,,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,96.8,
1981,,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124,
1981,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,90.7,
1981,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,87.1,
1981,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,93.1,
1981,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,98.7,
1981,,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,,,0,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,100.8,
